,id,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality
15882,15882,2.0,Yes,1.0,0.0,Yes,2.0,2.0,Introvert
15883,15883,5.0,Yes,3.0,2.0,No,2.0,0.0,Introvert
15884,15884,0.0,No,9.0,6.0,No,10.0,9.0,Extrovert
15885,15885,2.0,No,4.0,5.0,No,6.0,4.0,Extrovert
15886,15886,1.0,No,7.0,4.0,No,8.0,3.0,Extrovert
15887,15887,3.0,No,4.0,4.0,No,6.0,6.0,Extrovert
15888,15888,4.0,No,3.0,1.0,Yes,5.0,2.0,Introvert
15889,15889,3.0,No,6.0,5.0,No,14.0,4.0,Extrovert
15890,15890,2.0,No,6.0,4.0,No,8.0,6.0,Extrovert
15891,15891,1.0,No,8.0,7.0,No,12.0,6.0,Extrovert
15892,15892,11.0,Yes,0.0,0.0,No,0.0,2.0,Introvert
15893,15893,0.0,No,7.0,5.0,No,5.0,9.0,Extrovert
15894,15894,2.0,No,4.0,7.0,No,5.0,7.0,Extrovert
15895,15895,3.0,No,5.0,5.0,No,9.0,3.0,Extrovert
15896,15896,7.0,Yes,3.0,2.0,Yes,3.0,3.0,Introvert
15897,15897,1.0,No,8.0,6.0,No,8.0,9.0,Extrovert
15898,15898,9.0,No,1.0,0.0,Yes,4.0,2.0,Introvert
15899,15899,1.0,No,5.0,6.0,No,5.0,8.0,Extrovert
15900,15900,0.0,No,6.0,6.0,No,6.0,4.0,Extrovert
15901,15901,2.0,No,8.0,6.0,No,4.0,1.0,Extrovert
15902,15902,2.0,No,6.0,3.0,No,11.0,8.0,Extrovert
15903,15903,2.0,No,10.0,6.0,No,8.0,9.0,Extrovert
15904,15904,1.0,No,4.0,6.0,No,9.0,3.0,Extrovert
15905,15905,3.0,No,7.0,4.0,No,9.0,6.0,Extrovert
15906,15906,0.0,No,4.0,3.0,No,6.0,6.0,Extrovert
15907,15907,2.0,No,8.0,4.0,No,13.0,5.0,Extrovert
15908,15908,10.0,Yes,1.0,4.0,Yes,1.0,2.0,Extrovert
15909,15909,0.0,No,7.0,4.0,No,11.0,7.0,Extrovert
15910,15910,1.0,No,5.0,3.0,No,13.0,5.0,Extrovert
15911,15911,0.0,No,5.0,5.0,No,14.0,3.0,Extrovert
15912,15912,0.0,No,5.0,7.0,No,12.0,5.0,Extrovert
15913,15913,1.0,No,7.0,5.0,No,8.0,6.0,Extrovert
15914,15914,2.0,No,9.0,6.0,No,7.0,5.0,Extrovert
15915,15915,3.0,No,6.0,6.0,No,11.0,3.0,Extrovert
15916,15916,0.0,No,5.0,7.0,No,13.0,7.0,Extrovert
15917,15917,1.0,No,6.0,3.0,No,8.0,6.0,Extrovert
15918,15918,4.0,Yes,2.0,3.0,Yes,5.0,1.0,Introvert
15919,15919,3.0,No,4.0,3.0,No,6.0,5.0,Extrovert
15920,15920,2.0,No,4.0,5.0,No,8.0,7.0,Extrovert
15921,15921,3.0,No,5.0,4.0,No,10.0,4.0,Extrovert
15922,15922,0.0,No,7.0,3.0,No,7.0,7.0,Extrovert
15923,15923,3.0,No,9.0,6.0,No,5.0,9.0,Extrovert
15924,15924,1.0,No,4.0,4.0,No,6.0,10.0,Extrovert
15925,15925,9.0,No,2.0,1.0,Yes,5.0,2.0,Introvert
15926,15926,1.0,No,4.0,7.0,No,13.0,7.0,Extrovert
15927,15927,8.0,Yes,1.0,0.0,No,3.0,5.0,Introvert
15928,15928,2.0,No,8.0,4.0,No,8.0,5.0,Extrovert
15929,15929,1.0,No,7.0,5.0,No,9.0,9.0,Extrovert
15930,15930,8.0,No,5.0,6.0,No,8.0,6.0,Extrovert
15931,15931,0.0,No,8.0,4.0,No,10.0,9.0,Extrovert
15932,15932,2.0,No,8.0,3.0,No,10.0,3.0,Extrovert
15933,15933,0.0,No,7.0,6.0,No,12.0,8.0,Extrovert
15934,15934,2.0,No,9.0,4.0,No,9.0,9.0,Extrovert
15935,15935,7.0,Yes,0.0,4.0,Yes,1.0,0.0,Introvert
15936,15936,2.0,No,8.0,5.0,No,9.0,9.0,Extrovert
15937,15937,3.0,No,7.0,4.0,No,15.0,5.0,Extrovert
15938,15938,3.0,No,7.0,3.0,No,15.0,6.0,Extrovert
15939,15939,3.0,No,5.0,4.0,No,11.0,9.0,Extrovert
15940,15940,7.0,Yes,2.0,4.0,Yes,1.0,2.0,Introvert
15941,15941,7.0,Yes,0.0,2.0,No,1.0,2.0,Introvert
15942,15942,3.0,No,8.0,4.0,No,7.0,9.0,Extrovert
15943,15943,4.0,Yes,2.0,0.0,Yes,8.0,0.0,Introvert
15944,15944,2.0,No,5.0,3.0,No,5.0,4.0,Extrovert
15945,15945,10.0,Yes,4.0,2.0,Yes,3.0,3.0,Introvert
15946,15946,0.0,Yes,2.0,0.0,Yes,4.0,1.0,Extrovert
15947,15947,5.0,Yes,1.0,1.0,Yes,5.0,1.0,Introvert
15948,15948,1.0,No,8.0,3.0,No,14.0,8.0,Extrovert
15949,15949,2.0,No,9.0,3.0,No,8.0,8.0,Extrovert
15950,15950,1.0,No,9.0,6.0,No,13.0,5.0,Extrovert
15951,15951,1.0,No,5.0,4.0,No,6.0,5.0,Extrovert
15952,15952,3.0,No,6.0,4.0,No,8.0,7.0,Extrovert
15953,15953,1.0,No,5.0,6.0,No,14.0,6.0,Extrovert
15954,15954,1.0,No,6.0,4.0,No,14.0,6.0,Extrovert
15955,15955,2.0,No,5.0,6.0,No,9.0,9.0,Extrovert
15956,15956,2.0,No,5.0,7.0,No,9.0,3.0,Extrovert
15957,15957,3.0,No,4.0,6.0,No,11.0,5.0,Extrovert
15958,15958,0.0,No,7.0,3.0,No,7.0,5.0,Extrovert
15959,15959,2.0,No,9.0,5.0,No,12.0,9.0,Extrovert
15960,15960,4.0,No,9.0,6.0,No,10.0,7.0,Introvert
15961,15961,5.0,Yes,1.0,3.0,Yes,2.0,1.0,Introvert
15962,15962,3.0,No,5.0,3.0,No,12.0,5.0,Extrovert
15963,15963,7.0,Yes,4.0,1.0,Yes,4.0,3.0,Introvert
15964,15964,0.0,No,3.0,5.0,No,5.0,6.0,Extrovert
15965,15965,2.0,Yes,5.0,1.0,Yes,5.0,2.0,Introvert
15966,15966,0.0,No,6.0,5.0,No,10.0,6.0,Extrovert
15967,15967,3.0,No,10.0,4.0,No,8.0,4.0,Extrovert
15968,15968,8.0,Yes,5.0,4.0,Yes,4.0,1.0,Introvert
15969,15969,2.0,No,5.0,5.0,No,6.0,5.0,Extrovert
15970,15970,1.0,No,7.0,4.0,No,9.0,5.0,Extrovert
15971,15971,0.0,No,5.0,4.0,No,13.0,5.0,Extrovert
15972,15972,1.0,No,6.0,4.0,No,15.0,5.0,Introvert
15973,15973,2.0,No,7.0,3.0,No,11.0,8.0,Extrovert
15974,15974,3.0,No,4.0,7.0,No,12.0,5.0,Extrovert
15975,15975,6.0,Yes,3.0,1.0,Yes,0.0,2.0,Introvert
15976,15976,0.0,No,6.0,3.0,No,6.0,3.0,Extrovert
15977,15977,2.0,No,6.0,4.0,No,15.0,7.0,Extrovert
15978,15978,1.0,No,9.0,3.0,No,15.0,9.0,Extrovert
15979,15979,0.0,No,4.0,5.0,No,8.0,5.0,Extrovert
15980,15980,2.0,No,6.0,4.0,No,11.0,6.0,Extrovert
15981,15981,2.0,No,6.0,4.0,No,15.0,9.0,Extrovert
15982,15982,7.0,Yes,3.0,1.0,No,0.0,2.0,Introvert
15983,15983,10.0,Yes,2.0,0.0,Yes,4.0,2.0,Introvert
15984,15984,2.0,No,5.0,6.0,No,14.0,1.0,Extrovert
15985,15985,0.0,No,6.0,4.0,No,12.0,6.0,Extrovert
15986,15986,2.0,No,7.0,4.0,No,7.0,7.0,Extrovert
15987,15987,7.0,No,3.0,1.0,Yes,2.0,1.0,Introvert
15988,15988,6.0,Yes,3.0,0.0,Yes,2.0,2.0,Introvert
15989,15989,6.0,Yes,2.0,2.0,No,4.0,1.0,Introvert
15990,15990,0.0,No,8.0,7.0,No,10.0,5.0,Extrovert
15991,15991,3.0,No,9.0,4.0,No,8.0,3.0,Extrovert
15992,15992,10.0,Yes,4.0,2.0,Yes,8.0,0.0,Introvert
15993,15993,2.0,No,4.0,6.0,No,8.0,5.0,Extrovert
15994,15994,10.0,Yes,1.0,0.0,No,4.0,2.0,Introvert
15995,15995,3.0,No,9.0,4.0,No,12.0,6.0,Extrovert
15996,15996,7.0,Yes,0.0,1.0,Yes,8.0,0.0,Introvert
15997,15997,2.0,No,7.0,4.0,No,6.0,4.0,Extrovert
15998,15998,2.0,No,8.0,6.0,No,11.0,8.0,Extrovert
15999,15999,7.0,No,7.0,3.0,No,9.0,7.0,Extrovert
16000,16000,2.0,No,9.0,3.0,No,15.0,7.0,Extrovert
16001,16001,3.0,No,7.0,7.0,No,6.0,3.0,Extrovert
16002,16002,2.0,No,8.0,7.0,No,11.0,10.0,Extrovert
16003,16003,1.0,No,7.0,6.0,No,7.0,7.0,Extrovert
16004,16004,2.0,No,8.0,4.0,No,13.0,8.0,Extrovert
16005,16005,1.0,No,6.0,5.0,No,15.0,3.0,Extrovert
16006,16006,2.0,No,4.0,5.0,No,7.0,7.0,Extrovert
16007,16007,0.0,No,7.0,3.0,No,15.0,7.0,Extrovert
16008,16008,3.0,No,7.0,4.0,No,15.0,4.0,Extrovert
16009,16009,4.0,Yes,1.0,0.0,No,2.0,3.0,Introvert
16010,16010,6.0,No,2.0,2.0,Yes,1.0,0.0,Introvert
16011,16011,7.0,Yes,0.0,2.0,Yes,8.0,2.0,Introvert
16012,16012,5.0,Yes,2.0,1.0,No,5.0,0.0,Introvert
16013,16013,4.0,Yes,1.0,2.0,Yes,1.0,0.0,Introvert
16014,16014,2.0,Yes,1.0,1.0,Yes,0.0,0.0,Introvert
16015,16015,7.0,No,4.0,4.0,No,15.0,7.0,Extrovert
16016,16016,2.0,No,9.0,6.0,No,5.0,3.0,Extrovert
16017,16017,3.0,No,8.0,5.0,No,9.0,9.0,Extrovert
16018,16018,8.0,Yes,2.0,2.0,Yes,0.0,5.0,Introvert
16019,16019,3.0,No,5.0,4.0,No,8.0,6.0,Extrovert
16020,16020,9.0,Yes,1.0,0.0,No,2.0,2.0,Introvert
16021,16021,8.0,Yes,1.0,4.0,Yes,4.0,1.0,Introvert
16022,16022,2.0,No,7.0,4.0,No,6.0,7.0,Extrovert
16023,16023,3.0,No,10.0,6.0,No,13.0,6.0,Extrovert
16024,16024,0.0,No,6.0,6.0,No,7.0,4.0,Extrovert
16025,16025,3.0,No,10.0,3.0,No,11.0,9.0,Extrovert
16026,16026,11.0,No,2.0,1.0,Yes,8.0,0.0,Introvert
16027,16027,0.0,No,5.0,4.0,No,8.0,3.0,Extrovert
16028,16028,3.0,No,5.0,4.0,No,5.0,6.0,Extrovert
16029,16029,2.0,No,7.0,6.0,No,9.0,8.0,Extrovert
16030,16030,2.0,No,7.0,6.0,No,12.0,3.0,Extrovert
16031,16031,2.0,No,9.0,7.0,No,7.0,9.0,Extrovert
16032,16032,2.0,No,4.0,4.0,No,12.0,3.0,Extrovert
16033,16033,0.0,No,6.0,5.0,No,7.0,7.0,Extrovert
16034,16034,0.0,No,7.0,3.0,No,8.0,6.0,Extrovert
16035,16035,2.0,No,9.0,4.0,No,7.0,7.0,Extrovert
16036,16036,3.0,No,4.0,3.0,No,15.0,5.0,Extrovert
16037,16037,3.0,No,4.0,4.0,No,12.0,5.0,Extrovert
16038,16038,7.0,No,2.0,1.0,Yes,1.0,0.0,Introvert
16039,16039,2.0,No,6.0,7.0,No,15.0,5.0,Extrovert
16040,16040,2.0,No,5.0,6.0,No,8.0,9.0,Extrovert
16041,16041,1.0,No,4.0,4.0,No,10.0,5.0,Extrovert
16042,16042,0.0,No,5.0,4.0,No,15.0,4.0,Extrovert
16043,16043,4.0,No,1.0,1.0,Yes,4.0,1.0,Introvert
16044,16044,2.0,No,8.0,7.0,No,12.0,3.0,Extrovert
16045,16045,2.0,No,8.0,5.0,No,9.0,9.0,Extrovert
16046,16046,11.0,Yes,1.0,2.0,Yes,8.0,5.0,Introvert
16047,16047,6.0,Yes,0.0,1.0,No,1.0,0.0,Introvert
16048,16048,0.0,No,5.0,7.0,No,6.0,8.0,Extrovert
16049,16049,10.0,Yes,1.0,0.0,No,1.0,1.0,Introvert
16050,16050,2.0,No,5.0,4.0,No,11.0,8.0,Extrovert
16051,16051,4.0,No,0.0,0.0,Yes,1.0,1.0,Introvert
16052,16052,9.0,Yes,3.0,4.0,Yes,3.0,1.0,Introvert
16053,16053,4.0,No,8.0,5.0,No,7.0,9.0,Extrovert
16054,16054,4.0,No,9.0,6.0,No,10.0,3.0,Extrovert
16055,16055,3.0,No,8.0,7.0,No,8.0,7.0,Extrovert
16056,16056,3.0,No,5.0,7.0,No,8.0,10.0,Extrovert
16057,16057,0.0,No,5.0,5.0,No,9.0,9.0,Extrovert
16058,16058,2.0,No,10.0,5.0,No,12.0,7.0,Extrovert
16059,16059,2.0,No,9.0,4.0,No,13.0,5.0,Extrovert
16060,16060,11.0,Yes,3.0,3.0,Yes,1.0,0.0,Introvert
16061,16061,2.0,No,7.0,4.0,No,7.0,5.0,Extrovert
16062,16062,2.0,No,8.0,7.0,No,14.0,6.0,Extrovert
16063,16063,10.0,Yes,5.0,0.0,Yes,2.0,1.0,Introvert
16064,16064,11.0,Yes,2.0,0.0,Yes,3.0,5.0,Introvert
16065,16065,3.0,No,3.0,4.0,No,5.0,6.0,Extrovert
16066,16066,3.0,No,6.0,3.0,No,4.0,7.0,Extrovert
16067,16067,3.0,No,6.0,6.0,No,13.0,4.0,Extrovert
16068,16068,4.0,No,6.0,5.0,No,11.0,9.0,Extrovert
16069,16069,3.0,No,9.0,3.0,No,14.0,7.0,Extrovert
16070,16070,9.0,No,3.0,0.0,Yes,3.0,1.0,Introvert
16071,16071,2.0,No,7.0,3.0,No,4.0,5.0,Extrovert
16072,16072,0.0,No,7.0,6.0,No,8.0,8.0,Extrovert
16073,16073,1.0,No,9.0,4.0,No,13.0,5.0,Extrovert
16074,16074,2.0,Yes,1.0,2.0,Yes,4.0,5.0,Introvert
16075,16075,1.0,No,8.0,5.0,No,8.0,7.0,Extrovert
16076,16076,4.0,No,2.0,3.0,Yes,5.0,1.0,Introvert
16077,16077,3.0,No,5.0,4.0,No,8.0,6.0,Extrovert
16078,16078,1.0,No,9.0,5.0,No,8.0,8.0,Extrovert
16079,16079,11.0,Yes,2.0,4.0,Yes,5.0,1.0,Introvert
16080,16080,3.0,No,6.0,7.0,No,13.0,7.0,Extrovert
16081,16081,0.0,No,10.0,4.0,No,11.0,7.0,Extrovert
16082,16082,3.0,No,6.0,7.0,No,10.0,7.0,Extrovert
16083,16083,0.0,No,6.0,4.0,No,12.0,5.0,Extrovert
16084,16084,3.0,No,8.0,5.0,No,8.0,7.0,Extrovert
16085,16085,1.0,No,3.0,5.0,No,6.0,8.0,Extrovert
16086,16086,3.0,No,8.0,6.0,No,10.0,7.0,Extrovert
16087,16087,0.0,No,3.0,4.0,No,5.0,3.0,Extrovert
16088,16088,2.0,No,7.0,7.0,No,8.0,5.0,Extrovert
16089,16089,0.0,No,4.0,4.0,No,11.0,3.0,Extrovert
16090,16090,4.0,Yes,3.0,2.0,Yes,5.0,3.0,Introvert
16091,16091,2.0,No,5.0,7.0,No,9.0,6.0,Extrovert
16092,16092,0.0,No,9.0,4.0,No,10.0,6.0,Extrovert
16093,16093,9.0,Yes,1.0,1.0,No,3.0,1.0,Introvert
16094,16094,0.0,No,6.0,6.0,No,8.0,6.0,Extrovert
16095,16095,7.0,Yes,2.0,1.0,No,5.0,3.0,Introvert
16096,16096,2.0,No,4.0,6.0,No,10.0,5.0,Extrovert
16097,16097,0.0,No,5.0,7.0,No,10.0,3.0,Extrovert
16098,16098,0.0,No,3.0,3.0,No,10.0,7.0,Extrovert
16099,16099,0.0,No,4.0,6.0,No,13.0,4.0,Extrovert
16100,16100,0.0,No,5.0,5.0,No,10.0,9.0,Extrovert
16101,16101,10.0,Yes,5.0,0.0,Yes,3.0,1.0,Introvert
16102,16102,2.0,No,6.0,4.0,No,9.0,7.0,Extrovert
16103,16103,1.0,Yes,1.0,2.0,Yes,4.0,0.0,Introvert
16104,16104,0.0,No,4.0,7.0,No,4.0,6.0,Extrovert
16105,16105,1.0,No,6.0,4.0,No,11.0,10.0,Extrovert
16106,16106,8.0,Yes,3.0,2.0,No,1.0,2.0,Introvert
16107,16107,9.0,Yes,5.0,0.0,Yes,2.0,0.0,Introvert
16108,16108,3.0,No,9.0,4.0,No,14.0,6.0,Extrovert
16109,16109,2.0,No,4.0,7.0,No,11.0,3.0,Extrovert
16110,16110,9.0,Yes,3.0,4.0,Yes,2.0,2.0,Introvert
16111,16111,0.0,No,8.0,4.0,No,7.0,6.0,Extrovert
16112,16112,1.0,No,7.0,4.0,No,13.0,8.0,Extrovert
16113,16113,8.0,Yes,3.0,0.0,Yes,1.0,5.0,Introvert
16114,16114,3.0,No,7.0,6.0,No,7.0,5.0,Extrovert
16115,16115,3.0,No,4.0,7.0,No,9.0,5.0,Extrovert
16116,16116,8.0,Yes,0.0,3.0,Yes,1.0,0.0,Introvert
16117,16117,0.0,No,8.0,7.0,No,7.0,6.0,Extrovert
16118,16118,1.0,No,5.0,4.0,No,9.0,7.0,Extrovert
16119,16119,4.0,No,10.0,7.0,No,9.0,9.0,Extrovert
16120,16120,2.0,No,7.0,6.0,No,9.0,3.0,Extrovert
16121,16121,2.0,No,5.0,5.0,No,8.0,9.0,Extrovert
16122,16122,0.0,No,5.0,5.0,No,8.0,9.0,Extrovert
16123,16123,3.0,No,5.0,6.0,No,10.0,5.0,Extrovert
16124,16124,2.0,No,6.0,4.0,No,8.0,10.0,Extrovert
16125,16125,9.0,Yes,2.0,1.0,Yes,8.0,2.0,Introvert
16126,16126,3.0,No,4.0,5.0,No,6.0,9.0,Extrovert
16127,16127,1.0,No,7.0,6.0,No,10.0,5.0,Extrovert
16128,16128,3.0,No,6.0,3.0,No,15.0,5.0,Extrovert
16129,16129,1.0,No,7.0,6.0,No,13.0,5.0,Extrovert
16130,16130,2.0,No,9.0,6.0,No,11.0,7.0,Extrovert
16131,16131,3.0,No,5.0,4.0,No,5.0,4.0,Extrovert
16132,16132,2.0,No,5.0,7.0,No,12.0,7.0,Extrovert
16133,16133,2.0,No,6.0,3.0,No,9.0,6.0,Extrovert
16134,16134,11.0,Yes,5.0,1.0,Yes,2.0,0.0,Introvert
16135,16135,1.0,No,4.0,7.0,No,14.0,7.0,Extrovert
16136,16136,6.0,No,9.0,6.0,No,9.0,5.0,Extrovert
16137,16137,0.0,No,10.0,6.0,No,9.0,7.0,Extrovert
16138,16138,9.0,Yes,1.0,2.0,Yes,6.0,0.0,Introvert
16139,16139,11.0,Yes,3.0,2.0,Yes,3.0,5.0,Introvert
16140,16140,1.0,No,7.0,4.0,No,11.0,5.0,Extrovert
16141,16141,9.0,Yes,3.0,3.0,Yes,4.0,0.0,Introvert
16142,16142,2.0,No,5.0,6.0,No,13.0,8.0,Extrovert
16143,16143,10.0,Yes,5.0,1.0,Yes,2.0,0.0,Introvert
16144,16144,0.0,No,4.0,6.0,No,11.0,3.0,Extrovert
16145,16145,2.0,No,6.0,7.0,No,11.0,9.0,Introvert
16146,16146,0.0,No,4.0,6.0,No,10.0,9.0,Extrovert
16147,16147,8.0,No,0.0,0.0,Yes,5.0,1.0,Introvert
16148,16148,0.0,No,5.0,4.0,No,12.0,8.0,Extrovert
16149,16149,0.0,No,9.0,5.0,No,7.0,8.0,Extrovert
16150,16150,7.0,Yes,0.0,4.0,Yes,2.0,5.0,Introvert
16151,16151,9.0,No,2.0,2.0,Yes,1.0,2.0,Introvert
16152,16152,0.0,No,7.0,3.0,No,8.0,6.0,Extrovert
16153,16153,3.0,No,9.0,4.0,No,3.0,4.0,Extrovert
16154,16154,0.0,No,4.0,7.0,No,15.0,7.0,Extrovert
16155,16155,1.0,No,7.0,5.0,No,9.0,5.0,Extrovert
16156,16156,10.0,Yes,2.0,1.0,Yes,2.0,2.0,Introvert
16157,16157,3.0,No,9.0,4.0,No,8.0,5.0,Extrovert
16158,16158,3.0,No,5.0,4.0,No,6.0,6.0,Extrovert
16159,16159,7.0,Yes,2.0,4.0,Yes,2.0,1.0,Introvert
16160,16160,3.0,Yes,1.0,0.0,Yes,1.0,0.0,Introvert
16161,16161,0.0,No,8.0,3.0,No,12.0,3.0,Extrovert
16162,16162,0.0,No,7.0,3.0,No,5.0,8.0,Extrovert
16163,16163,6.0,Yes,2.0,1.0,Yes,3.0,3.0,Introvert
16164,16164,2.0,No,8.0,6.0,No,14.0,3.0,Extrovert
16165,16165,11.0,Yes,2.0,1.0,Yes,4.0,3.0,Extrovert
16166,16166,1.0,No,5.0,3.0,No,12.0,3.0,Extrovert
16167,16167,2.0,No,7.0,3.0,No,4.0,9.0,Extrovert
16168,16168,2.0,No,6.0,3.0,No,6.0,6.0,Extrovert
16169,16169,0.0,No,8.0,5.0,No,12.0,3.0,Extrovert
16170,16170,10.0,Yes,0.0,0.0,No,3.0,1.0,Introvert
16171,16171,2.0,Yes,0.0,2.0,Yes,8.0,1.0,Introvert
16172,16172,3.0,No,5.0,5.0,No,7.0,10.0,Extrovert
16173,16173,2.0,No,5.0,6.0,No,10.0,9.0,Extrovert
16174,16174,1.0,No,5.0,6.0,No,8.0,7.0,Extrovert
16175,16175,0.0,No,5.0,7.0,No,15.0,8.0,Extrovert
16176,16176,3.0,No,9.0,3.0,No,8.0,8.0,Extrovert
16177,16177,2.0,No,5.0,6.0,No,12.0,4.0,Extrovert
16178,16178,3.0,No,9.0,6.0,No,9.0,6.0,Extrovert
16179,16179,3.0,No,7.0,6.0,No,8.0,8.0,Extrovert
16180,16180,1.0,No,7.0,5.0,No,5.0,9.0,Extrovert
16181,16181,3.0,No,8.0,7.0,No,10.0,9.0,Extrovert
16182,16182,1.0,No,9.0,7.0,No,8.0,5.0,Extrovert
16183,16183,0.0,No,3.0,4.0,No,14.0,7.0,Extrovert
16184,16184,0.0,No,5.0,4.0,No,9.0,5.0,Extrovert
16185,16185,2.0,No,10.0,6.0,No,14.0,6.0,Extrovert
16186,16186,1.0,No,10.0,5.0,No,5.0,8.0,Extrovert
16187,16187,1.0,No,4.0,4.0,No,13.0,6.0,Extrovert
16188,16188,3.0,No,5.0,7.0,No,5.0,8.0,Introvert
16189,16189,2.0,No,10.0,7.0,No,13.0,6.0,Extrovert
16190,16190,2.0,No,8.0,6.0,No,14.0,5.0,Extrovert
16191,16191,0.0,No,7.0,6.0,No,10.0,8.0,Extrovert
16192,16192,2.0,No,5.0,7.0,No,9.0,3.0,Extrovert
16193,16193,2.0,No,9.0,7.0,No,7.0,9.0,Extrovert
16194,16194,2.0,No,4.0,5.0,No,11.0,8.0,Extrovert
16195,16195,0.0,No,7.0,7.0,No,11.0,5.0,Extrovert
16196,16196,0.0,No,5.0,7.0,No,15.0,4.0,Extrovert
16197,16197,3.0,No,10.0,7.0,No,10.0,5.0,Extrovert
16198,16198,0.0,No,8.0,5.0,No,6.0,8.0,Extrovert
16199,16199,3.0,No,8.0,6.0,No,12.0,4.0,Extrovert
16200,16200,2.0,Yes,1.0,0.0,Yes,0.0,2.0,Introvert
16201,16201,9.0,Yes,3.0,3.0,Yes,5.0,2.0,Introvert
16202,16202,0.0,No,9.0,3.0,No,6.0,4.0,Extrovert
16203,16203,2.0,No,9.0,7.0,No,8.0,4.0,Extrovert
16204,16204,4.0,Yes,3.0,2.0,Yes,8.0,1.0,Extrovert
16205,16205,0.0,No,5.0,4.0,No,8.0,8.0,Extrovert
16206,16206,2.0,No,3.0,2.0,Yes,4.0,0.0,Introvert
16207,16207,3.0,No,6.0,4.0,No,5.0,3.0,Extrovert
16208,16208,1.0,No,7.0,3.0,No,8.0,9.0,Extrovert
16209,16209,11.0,Yes,2.0,0.0,Yes,8.0,1.0,Introvert
16210,16210,2.0,No,5.0,3.0,No,7.0,5.0,Extrovert
16211,16211,2.0,No,5.0,3.0,No,5.0,7.0,Extrovert
16212,16212,2.0,No,4.0,5.0,No,9.0,5.0,Extrovert
16213,16213,0.0,No,6.0,7.0,No,10.0,4.0,Extrovert
16214,16214,4.0,Yes,3.0,2.0,Yes,4.0,5.0,Introvert
16215,16215,4.0,No,6.0,4.0,No,10.0,7.0,Extrovert
16216,16216,2.0,No,7.0,6.0,No,13.0,7.0,Extrovert
16217,16217,1.0,No,8.0,6.0,No,15.0,3.0,Extrovert
16218,16218,1.0,No,9.0,7.0,No,5.0,6.0,Extrovert
16219,16219,5.0,Yes,0.0,1.0,Yes,5.0,3.0,Introvert
16220,16220,1.0,No,5.0,6.0,No,7.0,7.0,Extrovert
16221,16221,2.0,No,8.0,4.0,No,8.0,9.0,Extrovert
16222,16222,0.0,No,5.0,3.0,No,15.0,4.0,Extrovert
16223,16223,0.0,No,6.0,7.0,No,14.0,10.0,Extrovert
16224,16224,0.0,No,9.0,3.0,No,7.0,6.0,Extrovert
16225,16225,0.0,No,5.0,3.0,No,8.0,4.0,Extrovert
16226,16226,1.0,No,7.0,7.0,No,11.0,10.0,Extrovert
16227,16227,10.0,Yes,3.0,1.0,No,4.0,2.0,Introvert
16228,16228,8.0,Yes,0.0,3.0,Yes,4.0,1.0,Introvert
16229,16229,9.0,Yes,0.0,2.0,Yes,5.0,1.0,Introvert
16230,16230,0.0,No,8.0,4.0,No,12.0,7.0,Extrovert
16231,16231,3.0,No,5.0,3.0,No,12.0,3.0,Extrovert
16232,16232,2.0,No,5.0,3.0,No,10.0,7.0,Extrovert
16233,16233,3.0,No,10.0,3.0,No,8.0,8.0,Extrovert
16234,16234,3.0,No,8.0,7.0,No,9.0,6.0,Extrovert
16235,16235,0.0,No,8.0,3.0,No,10.0,5.0,Extrovert
16236,16236,2.0,No,6.0,5.0,No,10.0,4.0,Extrovert
16237,16237,3.0,No,8.0,4.0,No,7.0,10.0,Extrovert
16238,16238,0.0,No,8.0,5.0,No,6.0,9.0,Extrovert
16239,16239,4.0,Yes,3.0,3.0,Yes,4.0,1.0,Introvert
16240,16240,4.0,Yes,1.0,2.0,Yes,5.0,3.0,Introvert
16241,16241,2.0,No,6.0,4.0,No,15.0,5.0,Extrovert
16242,16242,2.0,No,6.0,4.0,No,14.0,3.0,Extrovert
16243,16243,0.0,No,4.0,7.0,No,6.0,6.0,Extrovert
16244,16244,3.0,No,6.0,5.0,No,12.0,3.0,Introvert
16245,16245,1.0,No,9.0,6.0,No,7.0,3.0,Extrovert
16246,16246,2.0,No,8.0,6.0,No,9.0,8.0,Extrovert
16247,16247,9.0,No,2.0,0.0,Yes,1.0,0.0,Introvert
16248,16248,3.0,No,6.0,4.0,No,5.0,10.0,Extrovert
16249,16249,1.0,No,6.0,6.0,No,15.0,8.0,Extrovert
16250,16250,3.0,No,6.0,7.0,No,13.0,8.0,Extrovert
16251,16251,8.0,Yes,2.0,2.0,Yes,0.0,2.0,Introvert
16252,16252,2.0,No,8.0,4.0,No,7.0,7.0,Extrovert
16253,16253,0.0,No,9.0,3.0,No,5.0,7.0,Extrovert
16254,16254,0.0,No,10.0,6.0,No,8.0,4.0,Extrovert
16255,16255,3.0,No,4.0,6.0,No,14.0,7.0,Extrovert
16256,16256,1.0,No,3.0,5.0,No,4.0,8.0,Extrovert
16257,16257,9.0,Yes,2.0,4.0,Yes,3.0,0.0,Introvert
16258,16258,3.0,No,5.0,7.0,No,6.0,8.0,Extrovert
16259,16259,3.0,No,7.0,3.0,No,15.0,9.0,Extrovert
16260,16260,2.0,No,4.0,3.0,No,12.0,8.0,Extrovert
16261,16261,2.0,No,5.0,4.0,No,8.0,9.0,Extrovert
